country_code,year,gdp,unemployment_rate,male_unemployment_rate,female_unemployment_rate,poverty_headcount_ratio,literacy_rate,electric_power_consumption,education_expenditure_ratio,current_health_expenditure_ratio,current_health_expenditure_per_capita
NCL,1976,798313521.689803,,,,,91.3000030517578,,,,
NER,1976,1064517601.29025,,,,,,,,,
NGA,1976,36308883248.731,,,,,,,,,
NIC,1976,1836899998.94579,,,,,,,,,
NLD,1976,109329386564.427,,,,,,,6.30300998687744,,
NOR,1976,35942270686.3374,1.76,1.44,2.24,,,,6.16359996795654,,
NPL,1976,1452788984.86265,,,,,,,,,
NRU,1976,40287427.2028236,,,,,,,,,
NZL,1976,13604832424.0062,,,,,,,5.45474004745483,,
OMN,1976,2560220034.74233,,,,,,,,,
PAK,1976,13168080808.0808,1.9,,,,,,2.23794007301331,,
PAN,1976,2588106000.0,6.67,5.23,10.37,,,,4.31272983551025,,
PER,1976,16131958850.6444,5.2,,,,,,,,
PHL,1976,19381055197.2794,4.8,3.18,7.78,,,,,,
PLW,1976,20364420.0,,,,,,,,,
PNG,1976,1511843235.49111,,,,,,,,,
POL,1976,,,,,,,,,,
PRI,1976,8968600000.0,19.65,21.8,14.96,,,,7.14049005508423,,
PRK,1976,,,,,,,,,,
PRT,1976,20332831564.9867,6.4,6.0,7.1,,,,3.07873010635376,,
PRY,1976,1698960317.46032,,,,,,,,,
PSE,1976,,,,,,,,,,
PYF,1976,732288906.273954,,,,,,,,,
QAT,1976,3284273986.71808,,,,,,,1.74697005748749,,
ROU,1976,,,,,,,,,,
RUS,1976,,,,,,,,,,
RWA,1976,637753853.12552,,,,,,,,,
SAU,1976,64005665722.3796,,,,,,,,,
SDN,1976,6013210815.66115,,,,,,,,,
SEN,1976,2869777884.45166,,,,,,,,,
SGP,1976,6327077974.10703,4.48,3.89,5.76,,,,2.69238996505737,,
SLB,1976,83100834.307935,,,,,,,,,
SLE,1976,594810422.28212,,,,,,,,,
SLV,1976,2328280100.0,,,,,,,,,
SMR,1976,,,,,,,,,,
SOM,1976,871344245.115171,,,,,,,,,
SRB,1976,,,,,,,,,,
SSD,1976,,,,,,,,,,
STP,1976,52039421.1975774,,,,,,,,,
SUR,1976,505500000.0,,,,,,,,,
SVK,1976,,,,,,,,,,
SVN,1976,,,,,,,,,,
SWE,1976,89233541403.6135,1.61,1.28,2.06,,,,,,
SWZ,1976,272550068.137517,,,,,55.3300018310547,,3.71434998512268,,
SXM,1976,,,,,,,,,,
SYC,1976,49278981.7550701,,,,,,,4.7459602355957,,
SYR,1976,7633528866.93424,6.2,6.1,6.9,,,,5.83145999908447,,
TCA,1976,,,,,,,,,,
TCD,1976,866044962.016274,,,,,,,,,
TGO,1976,874681611.928369,,,,,,,,,
THA,1976,16985208648.2112,0.6,0.6,0.5,,,,3.01672005653381,,
TJK,1976,,,,,,,,,,
TKM,1976,,,,,,,,,,
TLS,1976,,,,,,,,,,
TON,1976,30036416.9619944,,,,,99.5899963378906,,,,
TTO,1976,2500424955.23006,,,,,,,,,
TUN,1976,4508191942.16081,,,,,,,,,
TUR,1976,51450000000.0,,,,,,,,,
TUV,1976,3919072.22992563,,,,,,,,,
TZA,1976,6472511987.84735,,,,,,,,,
UGA,1976,2447300000.0,,,,,,,2.67658996582031,,
UKR,1976,,,,,,,,,,
URY,1976,3667161241.48372,,,,,,,,,
USA,1976,1873412000000.0,7.7,7.1,8.6,0.7,,,,,
UZB,1976,,,,,,,,,,
VCT,1976,32792844.6829448,,,,,,,,,
VEN,1976,31419534883.7209,6.34,,,,,,,,
VGB,1976,,,,,,,,,,
VIR,1976,,,,,,,,,,
VNM,1976,,,,,,,,,,
VUT,1976,,,,,,,,,,
WSM,1976,85003077.6967563,,,,,,,,,
YEM,1976,,,,,,,,,,
ZAF,1976,41150460287.6151,,,,,,,,,
ZMB,1976,2742859262.9794,,,,,,,6.026939868927,,
ZWE,1976,4318372347.70827,,,,,,,,,
ABW,1977,,,,,,,,,,
AFG,1977,,,,,,,,,,
AGO,1977,,,,,,,,,,
ALB,1977,,,,,,,,,,
AND,1977,253997897.226968,,,,,,,,,
ARE,1977,24871775164.6043,,,,,,,,,
ARG,1977,56781000101.0848,2.8,,,,,,1.71984004974365,,
ARM,1977,,,,,,,,,,
ASM,1977,,14.87,,,,,,,,
ATG,1977,77507407.4074074,,,,,,,,,
AUS,1977,110352144987.382,,,,,,,,,
AUT,1977,51343861460.328,1.8,1.4,2.5,,,,4.9734902381897,,
AZE,1977,,,,,,,,,,
BDI,1977,547535555.555556,,,,,,,,,
BEL,1977,82839905458.6382,5.67,3.08,10.8,,,,5.98883008956909,,
BEN,1977,750049778.84069,,,,,,,,,
BFA,1977,1131224878.18865,,,,,,,,,
BGD,1977,9651149301.8746,,,,,,,,,
BGR,1977,,,,,,,,,,
BHR,1977,1989060283.04271,,,,,,,,,
BHS,1977,713000000.0,20.86,15.78,25.67,,,,,,
BIH,1977,,,,,,,,,,
BLR,1977,,,,,,,,,,
BLZ,1977,117650000.0,,,,,,,,,
BMU,1977,447000000.0,,,,,,,,,
BOL,1977,3229050000.0,5.3,,,,,,,,
BRA,1977,176344101401.941,2.32,2.12,2.76,,,,,,
BRB,1977,495097667.929041,12.45,8.34,17.8,,,,6.51715993881226,,
BRN,1977,3681242528.32494,8.063,,,,,,,,
BTN,1977,97884433.8024868,,,,,,,,,
BWA,1977,451624780.274597,,,,,,,5.40031003952026,,
CAF,1977,507298147.526539,,,,,,,,,
CAN,1977,212325176304.654,8.049,7.359,9.171,1.5,,,6.71091985702515,,
CHE,1977,73135771167.048,0.4,0.4,0.4,,,,4.4963698387146,,
CHL,1977,14272711436.7475,11.83,11.38,13.08,,,,,,
CHN,1977,175226595859.778,,,,,,,1.74953997135162,,
CIV,1977,6265068189.37782,,,,,,,,,
CMR,1977,3394664024.05503,,,,,,,,,
COD,1977,12344424763.5727,,,,,,,,,
COG,1977,765224029.286556,,,,,,,,,
COL,1977,19470960619.1297,9.4,7.8,11.9,,,,,,
COM,1977,,,,,,,,,,
CPV,1977,,,,,,,,,,
CRI,1977,3072427012.83547,,,,,,,,,
CUB,1977,14206158674.6988,,,,,,,,,
CUW,1977,,,,,,,,,,
CYM,1977,,,,,,,,,,
CYP,1977,734876021.128049,3.1,3.0,3.1,,,,3.38548994064331,,
CZE,1977,,,,,,,,,,
DEU,1977,602698323085.993,,,,,,,,,
DJI,1977,,,,,,,,,,
DMA,1977,45872947.4074074,,,,,,,,,
DNK,1977,49711709588.2196,6.4,6.1,6.9,,,,5.68040990829468,,
DOM,1977,4587100000.0,,,,,,,,,
DZA,1977,20972113684.9558,,,,,,,,,
ECU,1977,11026342618.1141,5.8,,,,,,2.41883993148804,,
EGY,1977,14400806875.9867,3.13,2.42,11.29,,,,4.54958009719849,,
ERI,1977,,,,,,,,,,
ESP,1977,132354665936.473,5.2,5.06,5.54,,,,2.07864999771118,,
EST,1977,,,,,,,,,,
ETH,1977,5651840584.54106,,,,,,,2.15985989570618,,
FIN,1977,33502784417.884,6.09,7.08,4.97,,,,,,
FJI,1977,719501765.783049,,,,,,,,,
FRA,1977,406736454934.474,5.01,3.45,7.45,,,,4.47384023666382,,
FRO,1977,347798304.635267,,,,,,,,,
FSM,1977,47305560.0,,,,,,,,,
GAB,1977,2809349069.22118,,,,,,,,,
GBR,1977,263066457352.172,5.8,7.3,3.7,0.2,,,6.06335020065308,,
GEO,1977,,,,,,,,,,
