"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Serbia","SRB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3","11.3","12.2","11.8","11.7","","11.1","12.4","14.4","15.07","16.78","17.94","15.79","11.871","14.761","18.422","22.413","23.274","20.867","18.331","16.808","14.592","12.84","11.962","9.846","8.688","9.153","8.069","7.943","7.069",
"Sub-Saharan Africa (excluding high income)","SSA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.142","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","0.5","0.44","0.7","0.48","0.4","0.23","","","","","","","","","","","","","","","","12.5","9.71","12.1","10.24","11.1","10.78","11.05","","","","","","","","","","","8.711","","","","","","","",
"Suriname","SUR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.65","","13.09","12.57","","13.73","11.93","11.4","7.04","7.87","7.51","7.19","9.89","","","","","","","","","","4.84","3.6","4.21","5.08","3.63","3.52","4.38","5.679","","","","","","","","",
"Slovak Republic","SVK","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5","13.288","12.556","10.229","11.09","12.021","16.009","18.666","19.614","18.517","17.361","17.364","15.478","12.298","9.933","8.362","11.38","14.216","13.614","13.516","13.989","10.381","10.337","8.772","7.916","6.138","5.599","6.403","6.678","5.929","5.76","4.8",
"Slovenia","SVN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.07","","10.64","9.34","7.39","7.128","6.381","7.318","7.197","6.793","5.401","5.626","6.023","5.676","6.057","4.89","3.964","3.991","5.902","7.419","8.161","8.389","9.422","8.919","8.05","7.488","5.768","4.601","4.011","4.409","4.258","3.752","3.6","3.461",
"Sweden","SWE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","1.82","1.35","2.36","2.51","2.22","1.66","1.32","1.28","","","","","","2.99","3.42","3.01","2.78","2.27","2.13","","1.4","1.762","3.461","6.672","10.875","10.949","9.837","10.432","10.966","9.74","8.281","5.891","5.033","5.278","6.054","7.158","7.884","6.895","5.885","5.937","8.657","8.688","7.841","8.214","8.201","8.188","7.56","7.357","6.969","6.482","6.721","8.296","8.511","6.993","7.382","8.157",
"Eswatini","SWZ","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.43","","20","","","","","","","","","","","","","","","","","","","21.031","","","","","32.788","","32.232","",
"Sint Maarten (Dutch part)","SXM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.61","","","","","","","","","","","6.1","","","","","","3.76","","","3.78","3.521","3.711","3.703","3.951","3.188","5.089","","","3.45","2.41",
"Syrian Arab Republic","SYR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","7.2","8.1","4.5","5.2","5.3","","6.1","4.6","4.5","3.8","","","","3.85","4.1","","","","","5.04","","5.15","","7.6","6.8","5.5","","","","6","","8.22","8.3","7.75","","","5.28","5.21","8.35","5.69","6.23","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","","","","","","","","","","","","","","","","","","","","","","","","","1.423","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.00447004234359","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.48366756422791","6.73285431367093","8.02432152386568","8.13251424551574","8.65891147933878","9.48614769019048","","","","","","","","9.23516613719987","9.0126685015053","7.98023747175508","7.71252290974362","9.68801782322028","9.0858255800086","8.17616971387523","7.62502109516767","7.73149038753683","7.88986374482557","7.78664525964242","7.68457109967963","7.22730919293293","6.87205957194453","6.9207122331526","7.15007871241517","6.77016869912794","5.4210592479481","4.77018014971833","",
"Togo","TGO","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.297","","","","9.893","2.317","","","","2.705","","4.735","","2.275","","","1.813","","",
"Thailand","THA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","0.62","0.56","0.6","1.05","0.95","1.1","1.05","1.46","2.33","2.6","2.5","4.13","3.12","4.23","2.61","1.24","2.03","1.96","1.24","1.21","1.127","0.9","1.034","0.849","3.411","2.985","2.434","2.69","","1.62","1.62","1.47","1.3","1.27","1.3","1.52","0.621","0.65","0.62","0.258","0.585","0.589","0.666","0.818","0.784","0.703","1.109","1.186","0.84","0.669","0.743",
"Tajikistan","TJK","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","1.2","1.6","1.9","2.4","2.4","","","","","","4.793","","","","3.717","","12.26","","","","","","","0.061","","","","","","","","",
"Turkmenistan","TKM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","5.3","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.69612858208626","","5.55231816169791","5.4792197865849","","7.06213620013671","7.33646548831005","6.80819989439143","7.38828247848786","8.3182620501143","","7.89451175654043","8.25660031460328","7.84227339729502","7.05092634061785","6.80439475758828","5.89543608361273","5.79520229101041","5.42198127478053","6.41873828754633","","5.3949020735609","5.40151868688535","5.32637165916811","5.19627724181252","5.61137673289238","6.66196122495455","6.93305169428353","6.93139739622981","6.90120092429533","9.19024032350579","7.69065269310155","5.75571990442733","5.22118656075821","4.62328457579412",
"Timor-Leste","TLS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.431","","","","","","4.752","","","2.851","","","4.104","","4.142","3.343","","","","","1.897","1.524","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.99900395057056","","","","","6.60723937536697","","","","","","8.04543162034425","9.03286351403565","8.40615620359232","7.96318698095397","5.43919142829704","5.21901509302058","4.84975982404374","5.33851500014952","5.51306949803798","5.59993469467365","7.00782691114708","6.50425761365502","6.55751607284021","6.62931259587046","6.48842685105913","","","6.04571906124886","6.69534683519221","7.11563843606957","","","",
"Tonga","TON","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.79","","","","","","","","","","","","","0.927","","1.612","","","1.772","","1.095","",
"South Asia (IDA & IBRD)","TSA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.239","","","","","","2.9375876220714","","","","","3.70353906537579","","","","","2.89501097943766","","3.04299693795613","","","","","","7.56514232100077","6.60096085015226","8.17340340756333","6.68535813699715","4.84401496248026","4.13901266349587","4.20916411116683",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","12.89","12.72","13.14","","7.9","5.97","5.79","5.26","5.79","5.53","5.92","7.52","9.13","8.91","20.55","20.99","20.69","17.68","15.74","17.06","17.68","16.15","15.2","13.26","12.3","11.35","10.86","10.22","8.66","7.76","8.3","6.38","5.81","4.52","3.91","3.52","4.58","3.587","2.866","3.108","2.281","2.147","2.063","3.238","","","3.138","3.749","3.826","3.913","2.974","",
"Tunisia","TUN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.66","","","","","","","","15.49","","14.75","14.55","14.01","14.14","13.91","","12.059","11.539","11.335","11.15","11.269","10.889","15.041","14.635","13.262","11.632","12.402","12.375","12.387","12.502","13.79","","","13.183","12.818","",
"Turkiye","TUR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","8.95","10.08","8.94","11.26","","","7.3","7.98","8.149","8.492","8.301","8.082","8.362","7.374","6.538","6.135","6.589","7.505","6.575","8.713","10.705","10.71","10.781","10.45","9.922","10.036","10.743","13.919","11.435","9.167","8.537","8.748","9.039","9.245","9.597","9.419","9.549","12.384","12.315","10.671","8.94","7.662","7.108",
"Tuvalu","TUV","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.95","","","","","","","","5.735","","","","","","4.644","25.489","","","","","6.694","","",
"Tanzania","TZA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","","","","","","","","","","3.026","4.7","","","","2.102","","0.553","2.2","1.417","2.62","1.037","2.1","1.565","","","","","","1.128","","","","",
"Uganda","UGA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.7","","1.7","","","","","1.286","0.727","2.872","1.37","1.567","","","2.923","","3.049","","2.861","","","",
"Ukraine","UKR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3","8.02","9.47","11.88","","","","","","8.87","7.52","7.005","6.681","6.618","10.29","9.3","","","8.04","10.85","10.1","10.83","11.1","10.042","8.503","9.843","9.548","","","",
"Upper middle income","UMC","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.08372408988765","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","6.5","7.1","7.7","7.8","7","","","","","","","5.1","9.1","","9.27","","8.5","6.7","","","6.85","7.15","6.83","6.47","6.95","7.86","","","7.121","8.019","10.125","11.228","13.197","13.308","10.102","9.356","8.153","6.712","5.621","5.507","5.271","4.84","4.906","4.995","5.055","6.358","6.495","6.557","6.862","7.297","8.663","7.914","6.88","7.429","7.201",
"United States","USA","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","5.4","6.4","5.2","5.2","4.6","4","3.2","3.1","2.9","2.8","4.4","5.3","5","4.2","4.9","7.9","7.1","6.3","5.3","5.1","6.9","7.4","9.9","9.9","7.4","7","6.9","6.2","5.5","5.2","5.7","7.2","7.9","7.2","6.175","5.633","5.435","4.937","4.416","4.115","3.9","4.799","5.931","6.271","5.641","5.072","4.619","4.726","6.1","10.294","10.521","9.374","8.225","7.638","6.262","5.369","4.94","4.396","3.947","3.722","7.797","5.468","3.681","3.8","4.115",
"Uzbekistan","UZB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.2","0.3","0.3","","","","","","","","","","","","","","4.34","4.59","5.08","5","5.01","5.24","5.31","5.33","6.02","","6.04","3.943","","","","",
"St. Vincent and the Grenadines","VCT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","23","","","","","","","","","","","18.45","","","","","","","","","","22.6","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","5.44","","6.45","","7.5","8.86","12.49","13.85","13.62","11.33","9.83","7.76","10.05","10.8","9.52","8.08","7.06","8.05","8.95","10.33","9.72","9.87","13.37","13.62","12.37","14.43","14.41","13.22","10.046","8.115","7.048","6.262","6.183","7.215","6.704","6.268","6.83","","","5.257","4.502","","","7.28","","","","",
"British Virgin Islands","VGB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.16","3.19","2.42","2.25","2.37","2.27","1.92","1.88","1.86","","","2.115","","1.89","1.148","1.088","1.115","1.484","1.397","1.983","1.989","2.035","1.283","1.757","1.788","2.474","1.675","1.77","",
"Vanuatu","VUT","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.864","","","4.113","2.075","","","","","","","","","4.273","3.983","","","","",
"World","WLD","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.96814988019503","","","","","5.79545319211969","","","","","","","","","","","","","","5.88255179174008","","","","","",
"Samoa","WSM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.42","","","","","1.13","","","","","5.24","7.843","","7.8","","","6.307","","","","","3.491","","",
"Kosovo","XKX","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.112","52","45.2","40.3","31.5","32.9","34.6","38.5","42.7","40.7","","","28.028","26.683","33.079","31.694","26.177","28.524","26.704","21.925","23.004","18.685","10.547","7.372","",
"Yemen, Rep.","YEM","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.33","","","","","12.48","","","","","13","11.93","12.13","11.83","11.54","11.27","12.43","","","","12.339","","","","","","","","","","",
"South Africa","ZAF","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.32","21.06","25.329","26.327","27.307","27.083","24.407","23.559","22.578","21.508","19.69","21.89","22.837","22.558","22.843","22.952","23.145","23.197","24.535","25.2","25.135","26.786","27.743","32.114","31.496","29.989","30.417",
"Zambia","ZMB","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","8.7","","","","14.05","16.3","","18.9","","","14.9","","13","","14.12","","","","","","","","8.14","","","","","","","6.225","","4.313","4.984","5.809","5.572","4.767","5.734","5.71","",
"Zimbabwe","ZWE","Unemployment, male (% of male labor force) (national estimate)","SL.UEM.TOTL.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","10.8","","","","","6.51","","","","","","","6.76","","","8.73","","7.28","","","","","4.26","","","","","","","4.729","","","4.358","","","","","7.756","","9.134","9.554","9.126","",
